Year-Month,Date,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Run,Hi Speed,Wind Chill,Heat Index,THW Index,Bar,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad.,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,ET,Wind Samp,ISS Recept,Arc. Int.
2012-02,2012-02-15 00:00:00,19.748702050608124,19.921024762960876,19.57376832934883,57.27310372005121,9.81318235215301,3.172027149822951,0.5299789300302797,9.316189162015501,19.70760381004103,19.353667966663313,19.312169069505206,759.3048840233475,0.004270730502011477,0.013831948044857503,180.42626490416546,2.5864543832605666,198.3547091911488,0.014169928177604344,0.023966901541524213,24.951337986299766,43.10393451251139,10.98875943782062,24.48360372987189,0.025578883585778138,222.04120240106295,97.21438695681515,10.0
2012-03,2012-03-16 00:00:00,18.055398745519714,18.227150537634408,17.88378136200717,65.18817204301075,10.307101254480287,2.3332437275985667,0.3903024193548387,7.119086021505376,18.02833781362007,17.867719534050178,17.84056899641577,761.8120071684588,0.0025089605734767025,0.3693548387096774,183.38104838709677,2.62877688172043,200.54726702508958,0.021371415770609317,0.019435931899641577,23.456720430107527,47.65681003584229,11.473252688172044,23.134767025089605,0.02296818996415771,222.63620071684588,97.4926523297491,10.0
2012-04,2012-04-15 12:00:00,12.314646019194377,12.481001284130846,12.148988240064883,63.98882806163828,4.5398200527169505,2.785972222222222,0.4654718336036767,7.7704631319275475,12.219491754528251,11.72676399026764,11.631682718302244,764.1533186334144,0.0015277777777777779,0.018564814814814815,116.3177176263855,1.667475584617464,132.35629224114626,0.04802708502297918,0.006234788118410381,17.188346850500135,46.9327301297648,5.443116551770748,16.19641896458502,0.015870894160583942,222.22219011895106,97.28426162476346,10.0
2012-05,2012-05-16 00:00:00,10.543458781362007,10.691621863799284,10.394668458781362,62.70631720430107,2.8196236559139782,3.006339605734767,0.5022043010752688,7.648790322580646,10.385416666666668,9.931317204301076,9.773163082437277,763.3618055555556,0.00017921146953405018,0.0,71.11312724014337,1.0194377240143369,80.69713261648747,0.05608176523297491,0.0019854390681003586,13.329009856630824,51.704973118279575,3.357706093189964,12.4733646953405,0.011330645161290323,219.75716845878134,96.30266577060931,10.0
2012-06,2012-06-15 12:00:00,6.734467592592592,6.884305555555556,6.585601851851852,60.207638888888894,-1.2340972222222222,3.616550925925926,0.6038287037037037,8.527731481481482,6.372592592592593,6.1098842592592595,5.748078703703704,764.0906944444445,0.0019444444444444444,0.004120370370370371,54.96064814814815,0.7878032407407408,63.45625,0.08075,0.0002168981481481481,8.955578703703704,51.76990740740741,-0.5887037037037037,8.255092592592593,0.010039351851851851,219.5962962962963,96.16358796296296,10.0
2012-07,2012-07-16 00:00:00,6.141218637992831,6.309789426523298,5.973767921146954,49.54659498207885,-4.592786738351255,5.1691756272401435,0.8625582437275986,11.670922939068099,5.471214157706093,5.331608422939068,4.6611111111111105,766.6629704301075,0.0004480286738351255,0.000582437275985663,74.53270609318996,1.068443100358423,83.80981182795698,0.0847040770609319,3.2258064516129034e-05,8.023387096774194,42.99731182795699,-3.997804659498208,7.181362007168458,0.01385752688172043,222.10595878136203,97.21868279569892,10.0
2012-08,2012-08-16 00:00:00,8.647793788713786,8.784982534459997,8.51382441804065,62.74463906982971,0.2524841015867049,2.3876988892524045,0.3990605560092872,5.710654895835377,8.477453721999863,7.581202274786267,7.410419028909274,767.3669568232717,0.008061023426494444,0.2354541686575998,97.08077381557618,1.3916391671679043,110.64122994936466,0.06840165929309222,0.0011312478536520054,10.900183586927199,54.610071529679296,1.8287052044868042,10.179760704530027,0.012248818264609421,211.9987719463553,92.87651781576643,10.0
2012-09,2012-09-15 12:00:00,12.708124999999999,12.872199074074073,12.54451388888889,48.511111111111106,0.8461342592592592,4.953402777777778,0.8268078703703704,11.492476851851851,12.446226851851852,11.63662037037037,11.374467592592593,765.7008101851851,0.0005092592592592593,0.0037499999999999994,155.2525462962963,2.2255393518518516,174.46574074074076,0.04322060185185185,0.0041564814814814815,15.463449074074074,41.22314814814815,1.9699074074074074,14.135231481481481,0.02294675925925926,217.83310185185186,95.5089351851852,10.0
2012-10,2012-10-16 00:00:00,14.970049283154122,15.120497311827956,14.819578853046595,53.422939068100355,4.293122759856631,3.84119623655914,0.6422513440860215,10.197558243727599,14.904413082437276,14.053942652329749,13.988351254480287,762.8008512544803,0.013306451612903227,0.12499999999999999,203.7923387096774,2.9213888888888886,220.1247759856631,0.02992450716845878,0.006560259856630825,18.474865591397847,45.22670250896058,5.967137096774193,17.40575716845878,0.02630152329749104,218.07078853046593,95.62399193548387,10.0
2012-11,2012-11-15 12:00:00,18.965160024154592,19.137376207729467,18.792153784219,48.0819343800322,6.314287439613526,3.2114744363929146,0.5367264492753623,8.270923913043479,18.89277576489533,18.09016304347826,18.017755636070852,761.8565660225444,0.007916666666666666,0.08361111111111111,264.427999194847,3.7905306964573264,283.3245068438003,0.01569204911433172,0.020081310386473428,23.008672504025764,38.55218397745571,7.641575080515298,22.046296296296298,0.03352657004830918,220.6590881642512,96.71085950080516,10.0
2012-12,2012-12-16 00:00:00,20.19554211469534,20.359587813620074,20.03380376344086,43.54681899641577,6.347065412186379,1.8196684587813623,0.303698476702509,4.865322580645162,20.150828853046594,19.178472222222222,19.133982974910392,757.496079749104,0.0015232974910394264,0.04610215053763441,292.08445340501794,4.187094534050179,316.6550179211469,0.010052867383512545,0.022989471326164877,23.957302867383515,35.4706541218638,7.4554659498207885,22.924215949820788,0.03564516129032258,221.7676971326165,97.20286738351254,10.0
2013-01,2013-01-16 00:00:00,23.54372759856631,23.709094982078856,23.37784498207885,55.36088709677419,12.89948476702509,3.5941756272401437,0.6009341397849463,9.74003136200717,23.507056451612904,23.62968189964158,23.592898745519715,760.1427867383512,0.017831541218637992,0.2656362007168459,283.04614695340507,4.0574798387096775,302.0255376344086,0.004842517921146953,0.041015008960573474,27.797647849462365,44.128136200716845,13.959498207885305,28.156854838709677,0.03727374551971326,221.0893817204301,96.91124551971326,10.0
2013-02,2013-02-14 12:00:00,21.477083333333333,21.65096726190476,21.30684523809524,53.857142857142854,10.676240079365078,3.253000992063492,0.543782242063492,9.593030753968254,21.44737103174603,21.216145833333336,21.18653273809524,759.8443700396825,0.0017361111111111112,0.017509920634920635,189.281498015873,2.7133680555555557,206.7859623015873,0.00933234126984127,0.031171874999999998,25.451909722222222,42.04662698412699,11.301661706349206,25.165401785714288,0.027336309523809523,220.1391369047619,96.50627480158731,10.0
2013-03,2013-03-16 00:00:00,15.872759856630823,16.03250448028674,15.714381720430106,61.17741935483871,7.359251792114695,3.399887992831541,0.5680801971326165,9.514471326164875,15.777620967741935,15.326097670250896,15.230824372759857,763.8132616487455,0.012275985663082436,0.16662186379928315,180.05913978494624,2.5811671146953405,200.41151433691755,0.027867383512544804,0.01077665770609319,19.528293010752687,48.9209229390681,8.24948476702509,18.73660394265233,0.023203405017921147,217.99574372759858,95.58546146953405,10.0
2013-04,2013-04-15 12:00:00,15.06135796836983,15.2071265882671,14.914717998107596,69.8437871722087,8.696001622060017,2.2533701676128683,0.3768692214111923,6.6796362192484455,15.023834820221682,14.784600736685592,14.746938699648553,762.9024265004056,0.004907407407407407,0.026018518518518517,118.82347087050555,1.7033576811300353,132.82787070829954,0.03199182887266829,0.009269380237902136,17.813041531495,58.36657373614491,9.291805217626385,17.302210563665856,0.015190946877534469,217.54450020275752,95.38618207623682,10.0
2013-05,2013-05-16 00:00:00,9.523454301075269,9.682526881720431,9.364695340501791,65.3214605734767,2.4595206093189965,3.2642921146953405,0.5453741039426524,8.246370967741935,9.348633512544803,8.924305555555556,8.749260752688171,763.2096326164874,0.0006720430107526882,0.003270609318996416,77.04749103942652,1.1045206093189963,87.7780017921147,0.06208646953405018,0.000903225806451613,11.519354838709678,55.77083333333333,2.788418458781362,10.807594086021505,0.011922043010752687,222.1543458781362,97.27551523297491,10.0
2013-06,2013-06-15 12:00:00,8.006689814814814,8.170833333333333,7.842731481481481,55.876157407407405,-1.1596064814814815,4.228263888888889,0.7060416666666668,9.827685185185185,7.662083333333333,7.241134259259259,6.896550925925926,764.291087962963,0.0010648148148148149,0.008749999999999999,63.02523148148148,0.9034953703703704,71.74212962962962,0.07216157407407407,0.00044861111111111116,9.56423611111111,48.79861111111111,-0.9056944444444445,8.758356481481481,0.012203703703703704,224.64004629629628,98.26916666666666,10.0
2013-07,2013-07-16 00:00:00,6.270743727598566,6.42130376344086,6.116913082437276,61.93346774193548,-1.2666890681003582,3.526904121863799,0.5892204301075269,8.633848566308243,5.870833333333334,5.6893593189964164,5.289314516129032,766.805600358423,0.0011200716845878136,0.00035842293906810036,68.66890681003585,0.9843974014336918,78.20878136200717,0.08411155913978494,0.00033646953405017924,8.40575716845878,52.833109318996414,-0.8012544802867383,7.748700716845878,0.010526433691756272,225.00806451612902,98.45020161290323,10.0
2013-08,2013-08-16 00:00:00,8.489068100358422,8.661850358422939,8.317853942652329,47.03673835125448,-3.3910618279569893,5.771460573476703,0.9630645161290323,12.702419354838709,7.884856630824372,7.516801075268817,6.912634408602151,766.0623431899642,0.00022401433691756275,0.0,107.35103046594982,1.538904569892473,122.8736559139785,0.07072132616487455,0.0023664874551971326,10.567383512544803,41.121863799283155,-2.4248207885304662,9.50497311827957,0.018635752688172046,225.1415770609319,98.4573476702509,10.0
2013-09,2013-09-15 12:00:00,10.50965425531915,10.649187352245862,10.369361209613869,51.26303191489362,-0.3957215327029157,6.001092395587077,1.0014971434200157,13.751603132387707,9.978827817178882,9.577133569739951,9.04584219858156,767.3259392237983,0.002039007092198582,0.0009259259259259259,138.03769208037826,1.978848010244287,154.3847025216706,0.05759317375886525,0.0032506944444444445,12.903759850275808,42.639440504334125,0.1389479905437353,11.75978329393223,0.021353871158392435,224.2528073286052,98.12360273837668,10.0
2013-10,2013-10-16 00:00:00,16.361818639578775,16.52506403241666,16.19671610841501,50.48881712500397,4.555001070510991,3.9474829114727057,0.6594516208329368,10.52785271354712,16.26829265391569,15.438200193484949,15.345032630760937,763.2191173438639,0.0030473879531829865,0.0,213.674687569385,3.063012358454658,235.73497914485995,0.026594962254575444,0.012816308243727599,19.051974894534844,43.65081913915057,5.887379468392171,17.985510633742507,0.02897375662130872,223.31651639864242,97.72151172011293,10.0
2013-11,2013-11-15 12:00:00,19.20765499194847,19.384278381642513,19.03179649758454,45.342491948470204,5.619104267310789,4.16016807568438,0.6949832930756845,11.425571658615137,19.126217793880837,18.202868357487926,18.121199677938808,760.3754800724638,0.0006018518518518518,0.0,264.5580817230274,3.792489231078905,283.9436292270531,0.015714271336553946,0.0217840076489533,23.27972423510467,35.8763385668277,6.867174919484702,22.15746376811594,0.03602183977455717,223.53452093397746,97.86657206119163,10.0
2013-12,2013-12-16 00:00:00,24.10979069452898,24.294726364374114,23.922606850612024,41.76232078853046,9.1857881923311,3.53637485629269,0.5910466964225334,10.773013457766957,24.0851326333942,23.450105667140054,23.425402803137892,757.8555111753567,0.001388888888888889,0.0,296.14014421451276,4.2452284523568,312.3565378372895,0.0039329732197200245,0.044040808649489414,28.76753778656928,32.25029164130655,10.221428450666124,28.183728105768584,0.041202787921823227,224.25409143166297,98.19999999999999,10.0
2014-01,2014-01-16 00:00:00,23.104323790009275,23.291646301726946,22.915410149885957,41.1010163671454,7.9884203386219514,3.7478233012507207,0.6262144710128581,11.588078990901572,23.064075933027546,22.30430138857558,22.26387353685741,758.4037197345666,0.0,0.0,290.46384283279446,4.1637711482066315,306.0319839210968,0.0069460846053587995,0.040075580557435396,28.320947846955914,30.29553757174725,8.949416622803719,27.497578295360555,0.0406140655939043,224.09914279269117,98.09720076070883,10.0
